alert_id,district_id,district_name,created_at,alert_type,priority_level,status,trigger_summary,confidence_score
ALT-2026-00881,18,Tiruvallur,2025-05-25 08:14:48,DATA_ANOMALY,MEDIUM,RESOLVED,Statistically significant pattern change observed in Tiruvallur jurisdiction.,94
ALT-2026-00882,1,Chennai,2026-07-23 09:49:34,RAPID_INCREASE,CRITICAL,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Chennai jurisdiction.,95
ALT-2026-00883,19,Cuddalore,2026-01-20 09:25:52,RAPID_INCREASE,HIGH,RESOLVED,Statistically significant pattern change observed in Cuddalore jurisdiction.,66
ALT-2026-00884,36,Ranipet,2025-12-29 23:39:07,CORRIDOR_SURGE,MEDIUM,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Ranipet jurisdiction.,91
ALT-2026-00885,12,Thanjavur,2025-08-13 19:38:28,CORRIDOR_SURGE,ADVISORY,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Thanjavur jurisdiction.,78
ALT-2026-00886,13,Thoothukudi,2026-08-17 09:42:14,NEW_SIGNAL,HIGH,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Thoothukudi jurisdiction.,69
ALT-2026-00887,13,Thoothukudi,2026-01-11 23:10:20,DATA_ANOMALY,MEDIUM,VERIFIED_ACTIONED,Statistically significant pattern change observed in Thoothukudi jurisdiction.,66
ALT-2026-00888,7,Erode,2024-12-05 02:56:16,HIGH_RISK_LOW_CONFIDENCE,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Erode jurisdiction.,96
ALT-2026-00889,3,Madurai,2026-05-13 06:19:16,NEW_SIGNAL,CRITICAL,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Madurai jurisdiction.,75
ALT-2026-00890,17,Chengalpattu,2024-09-22 10:44:10,RAPID_INCREASE,MEDIUM,RESOLVED,Statistically significant pattern change observed in Chengalpattu jurisdiction.,88
ALT-2026-00891,17,Chengalpattu,2026-05-07 10:46:00,NEW_SIGNAL,MEDIUM,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Chengalpattu jurisdiction.,69
ALT-2026-00892,12,Thanjavur,2026-03-28 01:12:37,NEW_SIGNAL,MEDIUM,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Thanjavur jurisdiction.,79
ALT-2026-00893,6,Tirunelveli,2025-12-23 19:43:38,CORRIDOR_SURGE,ADVISORY,RESOLVED,Statistically significant pattern change observed in Tirunelveli jurisdiction.,88
ALT-2026-00894,15,Tenkasi,2026-02-01 07:20:03,CORRIDOR_SURGE,MEDIUM,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Tenkasi jurisdiction.,72
ALT-2026-00895,22,Dharmapuri,2024-11-26 11:55:28,EMERGING_ZONE,CRITICAL,VERIFIED_ACTIONED,Statistically significant pattern change observed in Dharmapuri jurisdiction.,86
ALT-2026-00896,3,Madurai,2025-11-08 01:40:35,DATA_ANOMALY,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Madurai jurisdiction.,96
ALT-2026-00897,17,Chengalpattu,2026-07-25 21:51:15,DATA_ANOMALY,ADVISORY,RESOLVED,Statistically significant pattern change observed in Chengalpattu jurisdiction.,70
ALT-2026-00898,33,Thiruvarur,2025-08-19 19:48:10,RAPID_INCREASE,ADVISORY,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Thiruvarur jurisdiction.,79
ALT-2026-00899,7,Erode,2026-07-05 17:15:55,HIGH_RISK_LOW_CONFIDENCE,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Erode jurisdiction.,87
ALT-2026-00900,36,Ranipet,2025-07-16 10:09:03,EMERGING_ZONE,CRITICAL,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Ranipet jurisdiction.,82
ALT-2026-00901,22,Dharmapuri,2025-04-02 00:37:53,HIGH_RISK_LOW_CONFIDENCE,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Dharmapuri jurisdiction.,71
ALT-2026-00902,14,Kanniyakumari,2026-02-13 18:13:26,CORRIDOR_SURGE,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Kanniyakumari jurisdiction.,89
ALT-2026-00903,18,Tiruvallur,2025-10-29 14:55:24,EMERGING_ZONE,CRITICAL,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Tiruvallur jurisdiction.,79
ALT-2026-00904,11,Dindigul,2026-02-02 18:07:11,RAPID_INCREASE,HIGH,RESOLVED,Statistically significant pattern change observed in Dindigul jurisdiction.,69
ALT-2026-00905,33,Thiruvarur,2024-10-11 17:24:30,NEW_SIGNAL,MEDIUM,VERIFIED_ACTIONED,Statistically significant pattern change observed in Thiruvarur jurisdiction.,93
ALT-2026-00906,38,Tiruvannamalai,2024-09-25 19:19:38,RAPID_INCREASE,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Tiruvannamalai jurisdiction.,91
ALT-2026-00907,17,Chengalpattu,2025-05-16 12:40:25,DATA_ANOMALY,MEDIUM,RESOLVED,Statistically significant pattern change observed in Chengalpattu jurisdiction.,70
ALT-2026-00908,35,Mayiladuthurai,2025-05-19 22:04:21,HIGH_RISK_LOW_CONFIDENCE,MEDIUM,RESOLVED,Statistically significant pattern change observed in Mayiladuthurai jurisdiction.,96
ALT-2026-00909,24,Nilgiris,2026-01-18 08:51:38,HIGH_RISK_LOW_CONFIDENCE,HIGH,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Nilgiris jurisdiction.,84
ALT-2026-00910,9,Vellore,2026-04-05 18:06:52,HIGH_RISK_LOW_CONFIDENCE,ADVISORY,VERIFIED_ACTIONED,Statistically significant pattern change observed in Vellore jurisdiction.,75
ALT-2026-00911,22,Dharmapuri,2026-01-22 10:40:05,RAPID_INCREASE,ADVISORY,RESOLVED,Statistically significant pattern change observed in Dharmapuri jurisdiction.,73
ALT-2026-00912,27,Perambalur,2026-03-31 07:47:58,DATA_ANOMALY,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Perambalur jurisdiction.,87
ALT-2026-00913,20,Viluppuram,2025-10-02 00:06:28,HIGH_RISK_LOW_CONFIDENCE,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Viluppuram jurisdiction.,76
ALT-2026-00914,2,Coimbatore,2026-08-18 00:27:35,NEW_SIGNAL,CRITICAL,VERIFIED_ACTIONED,Statistically significant pattern change observed in Coimbatore jurisdiction.,90
ALT-2026-00915,23,Namakkal,2026-01-10 03:45:24,RAPID_INCREASE,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Namakkal jurisdiction.,89
ALT-2026-00916,2,Coimbatore,2026-05-14 23:10:39,RAPID_INCREASE,ADVISORY,RESOLVED,Statistically significant pattern change observed in Coimbatore jurisdiction.,66
ALT-2026-00917,16,Kancheepuram,2026-06-25 04:22:18,EMERGING_ZONE,MEDIUM,RESOLVED,Statistically significant pattern change observed in Kancheepuram jurisdiction.,81
ALT-2026-00918,5,Tiruchirappalli,2025-08-31 08:33:26,DATA_ANOMALY,MEDIUM,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Tiruchirappalli jurisdiction.,91
ALT-2026-00919,10,Krishnagiri,2025-05-06 08:46:45,RAPID_INCREASE,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Krishnagiri jurisdiction.,66
ALT-2026-00920,10,Krishnagiri,2026-07-25 06:44:27,HIGH_RISK_LOW_CONFIDENCE,MEDIUM,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Krishnagiri jurisdiction.,91
ALT-2026-00921,19,Cuddalore,2025-11-25 20:23:45,EMERGING_ZONE,HIGH,RESOLVED,Statistically significant pattern change observed in Cuddalore jurisdiction.,72
ALT-2026-00922,6,Tirunelveli,2025-06-19 17:24:47,DATA_ANOMALY,CRITICAL,RESOLVED,Statistically significant pattern change observed in Tirunelveli jurisdiction.,93
ALT-2026-00923,24,Nilgiris,2024-12-21 00:42:06,CORRIDOR_SURGE,MEDIUM,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Nilgiris jurisdiction.,85
ALT-2026-00924,23,Namakkal,2026-03-15 17:09:26,EMERGING_ZONE,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Namakkal jurisdiction.,83
ALT-2026-00925,2,Coimbatore,2025-06-13 15:06:41,EMERGING_ZONE,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Coimbatore jurisdiction.,93
ALT-2026-00926,28,Pudukkottai,2026-07-07 23:18:55,CORRIDOR_SURGE,ADVISORY,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Pudukkottai jurisdiction.,72
ALT-2026-00927,4,Salem,2025-02-01 16:19:05,CORRIDOR_SURGE,MEDIUM,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Salem jurisdiction.,93
ALT-2026-00928,36,Ranipet,2026-08-02 19:01:48,HIGH_RISK_LOW_CONFIDENCE,MEDIUM,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Ranipet jurisdiction.,94
ALT-2026-00929,32,Theni,2024-12-15 17:44:35,NEW_SIGNAL,HIGH,RESOLVED,Statistically significant pattern change observed in Theni jurisdiction.,89
ALT-2026-00930,14,Kanniyakumari,2025-05-31 19:24:57,HIGH_RISK_LOW_CONFIDENCE,ADVISORY,RESOLVED,Statistically significant pattern change observed in Kanniyakumari jurisdiction.,68
ALT-2026-00931,34,Nagapattinam,2025-07-20 17:55:56,NEW_SIGNAL,MEDIUM,VERIFIED_ACTIONED,Statistically significant pattern change observed in Nagapattinam jurisdiction.,73
ALT-2026-00932,11,Dindigul,2024-09-27 17:28:01,EMERGING_ZONE,HIGH,RESOLVED,Statistically significant pattern change observed in Dindigul jurisdiction.,87
ALT-2026-00933,24,Nilgiris,2024-12-31 18:49:21,HIGH_RISK_LOW_CONFIDENCE,CRITICAL,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Nilgiris jurisdiction.,77
ALT-2026-00934,5,Tiruchirappalli,2026-08-07 14:45:33,NEW_SIGNAL,ADVISORY,RESOLVED,Statistically significant pattern change observed in Tiruchirappalli jurisdiction.,80
ALT-2026-00935,35,Mayiladuthurai,2025-03-30 08:19:53,DATA_ANOMALY,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Mayiladuthurai jurisdiction.,80
ALT-2026-00936,2,Coimbatore,2025-05-14 22:46:03,CORRIDOR_SURGE,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Coimbatore jurisdiction.,71
ALT-2026-00937,4,Salem,2024-11-05 08:06:44,CORRIDOR_SURGE,MEDIUM,RESOLVED,Statistically significant pattern change observed in Salem jurisdiction.,96
ALT-2026-00938,28,Pudukkottai,2026-05-02 16:55:06,RAPID_INCREASE,ADVISORY,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Pudukkottai jurisdiction.,76
ALT-2026-00939,11,Dindigul,2025-01-22 02:12:55,CORRIDOR_SURGE,CRITICAL,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Dindigul jurisdiction.,94
ALT-2026-00940,28,Pudukkottai,2025-08-23 04:06:24,DATA_ANOMALY,ADVISORY,VERIFIED_ACTIONED,Statistically significant pattern change observed in Pudukkottai jurisdiction.,92
ALT-2026-00941,7,Erode,2025-05-10 20:06:33,EMERGING_ZONE,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Erode jurisdiction.,83
ALT-2026-00942,11,Dindigul,2025-03-05 14:55:51,NEW_SIGNAL,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Dindigul jurisdiction.,81
ALT-2026-00943,12,Thanjavur,2024-10-17 15:40:51,HIGH_RISK_LOW_CONFIDENCE,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Thanjavur jurisdiction.,81
ALT-2026-00944,6,Tirunelveli,2025-02-28 18:42:28,RAPID_INCREASE,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Tirunelveli jurisdiction.,89
ALT-2026-00945,2,Coimbatore,2025-05-25 11:16:58,NEW_SIGNAL,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Coimbatore jurisdiction.,75
ALT-2026-00946,21,Kallakurichi,2025-04-01 06:05:06,RAPID_INCREASE,CRITICAL,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Kallakurichi jurisdiction.,93
ALT-2026-00947,23,Namakkal,2026-05-30 22:51:30,NEW_SIGNAL,CRITICAL,RESOLVED,Statistically significant pattern change observed in Namakkal jurisdiction.,70
ALT-2026-00948,8,Tiruppur,2026-07-23 20:50:27,NEW_SIGNAL,CRITICAL,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Tiruppur jurisdiction.,81
ALT-2026-00949,15,Tenkasi,2025-04-27 23:19:05,RAPID_INCREASE,ADVISORY,RESOLVED,Statistically significant pattern change observed in Tenkasi jurisdiction.,89
ALT-2026-00950,26,Ariyalur,2024-09-21 00:14:33,HIGH_RISK_LOW_CONFIDENCE,HIGH,RESOLVED,Statistically significant pattern change observed in Ariyalur jurisdiction.,69
ALT-2026-00951,30,Ramanathapuram,2025-06-05 00:08:56,RAPID_INCREASE,HIGH,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Ramanathapuram jurisdiction.,65
ALT-2026-00952,14,Kanniyakumari,2025-11-18 21:45:39,EMERGING_ZONE,MEDIUM,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Kanniyakumari jurisdiction.,84
ALT-2026-00953,1,Chennai,2025-04-14 07:32:11,CORRIDOR_SURGE,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Chennai jurisdiction.,86
ALT-2026-00954,3,Madurai,2025-04-02 20:49:06,NEW_SIGNAL,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Madurai jurisdiction.,96
ALT-2026-00955,8,Tiruppur,2024-09-20 15:46:05,HIGH_RISK_LOW_CONFIDENCE,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Tiruppur jurisdiction.,75
ALT-2026-00956,4,Salem,2025-07-09 09:51:45,NEW_SIGNAL,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Salem jurisdiction.,71
ALT-2026-00957,36,Ranipet,2025-07-22 03:41:06,CORRIDOR_SURGE,HIGH,RESOLVED,Statistically significant pattern change observed in Ranipet jurisdiction.,75
ALT-2026-00958,19,Cuddalore,2024-09-28 23:10:01,EMERGING_ZONE,CRITICAL,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Cuddalore jurisdiction.,69
ALT-2026-00959,7,Erode,2024-10-31 23:45:36,NEW_SIGNAL,CRITICAL,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Erode jurisdiction.,77
ALT-2026-00960,35,Mayiladuthurai,2026-04-07 02:43:09,RAPID_INCREASE,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Mayiladuthurai jurisdiction.,83
ALT-2026-00961,16,Kancheepuram,2025-11-06 00:32:15,EMERGING_ZONE,HIGH,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Kancheepuram jurisdiction.,85
ALT-2026-00962,36,Ranipet,2026-04-19 18:56:04,HIGH_RISK_LOW_CONFIDENCE,HIGH,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Ranipet jurisdiction.,95
ALT-2026-00963,37,Tirupathur,2025-11-24 16:18:18,NEW_SIGNAL,CRITICAL,VERIFIED_ACTIONED,Statistically significant pattern change observed in Tirupathur jurisdiction.,91
ALT-2026-00964,23,Namakkal,2026-06-25 09:19:48,EMERGING_ZONE,MEDIUM,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Namakkal jurisdiction.,73
ALT-2026-00965,31,Virudhunagar,2025-09-24 11:38:11,NEW_SIGNAL,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Virudhunagar jurisdiction.,91
ALT-2026-00966,7,Erode,2025-05-19 16:37:48,CORRIDOR_SURGE,MEDIUM,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Erode jurisdiction.,90
ALT-2026-00967,23,Namakkal,2025-03-22 20:03:29,NEW_SIGNAL,CRITICAL,VERIFIED_ACTIONED,Statistically significant pattern change observed in Namakkal jurisdiction.,86
ALT-2026-00968,22,Dharmapuri,2025-08-02 08:27:19,NEW_SIGNAL,MEDIUM,VERIFIED_ACTIONED,Statistically significant pattern change observed in Dharmapuri jurisdiction.,71
ALT-2026-00969,34,Nagapattinam,2025-12-04 05:54:40,RAPID_INCREASE,CRITICAL,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Nagapattinam jurisdiction.,68
ALT-2026-00970,24,Nilgiris,2026-03-02 16:02:21,DATA_ANOMALY,MEDIUM,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Nilgiris jurisdiction.,95
ALT-2026-00971,34,Nagapattinam,2026-01-30 00:30:53,CORRIDOR_SURGE,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Nagapattinam jurisdiction.,90
ALT-2026-00972,31,Virudhunagar,2025-04-16 19:14:15,DATA_ANOMALY,MEDIUM,RESOLVED,Statistically significant pattern change observed in Virudhunagar jurisdiction.,87
ALT-2026-00973,1,Chennai,2026-03-19 08:43:47,HIGH_RISK_LOW_CONFIDENCE,CRITICAL,VERIFIED_ACTIONED,Statistically significant pattern change observed in Chennai jurisdiction.,77
ALT-2026-00974,27,Perambalur,2026-06-11 11:08:58,CORRIDOR_SURGE,MEDIUM,VERIFIED_ACTIONED,Statistically significant pattern change observed in Perambalur jurisdiction.,92
ALT-2026-00975,3,Madurai,2026-02-12 13:48:51,EMERGING_ZONE,MEDIUM,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Madurai jurisdiction.,73
ALT-2026-00976,2,Coimbatore,2025-10-20 15:03:17,CORRIDOR_SURGE,HIGH,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Coimbatore jurisdiction.,86
ALT-2026-00977,5,Tiruchirappalli,2025-11-04 19:17:02,RAPID_INCREASE,ADVISORY,VERIFIED_ACTIONED,Statistically significant pattern change observed in Tiruchirappalli jurisdiction.,93
ALT-2026-00978,23,Namakkal,2025-05-21 09:05:59,DATA_ANOMALY,ADVISORY,RESOLVED,Statistically significant pattern change observed in Namakkal jurisdiction.,90
ALT-2026-00979,9,Vellore,2025-12-02 00:32:30,CORRIDOR_SURGE,ADVISORY,RESOLVED,Statistically significant pattern change observed in Vellore jurisdiction.,70
ALT-2026-00980,14,Kanniyakumari,2024-10-31 08:37:26,DATA_ANOMALY,ADVISORY,VERIFIED_ACTIONED,Statistically significant pattern change observed in Kanniyakumari jurisdiction.,83
ALT-2026-00981,11,Dindigul,2026-04-16 02:14:38,DATA_ANOMALY,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Dindigul jurisdiction.,88
ALT-2026-00982,23,Namakkal,2025-07-01 16:00:03,RAPID_INCREASE,ADVISORY,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Namakkal jurisdiction.,72
ALT-2026-00983,25,Karur,2026-01-30 02:38:01,RAPID_INCREASE,MEDIUM,VERIFIED_ACTIONED,Statistically significant pattern change observed in Karur jurisdiction.,71
ALT-2026-00984,24,Nilgiris,2025-03-09 08:23:42,HIGH_RISK_LOW_CONFIDENCE,ADVISORY,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Nilgiris jurisdiction.,91
ALT-2026-00985,29,Sivaganga,2025-05-30 13:52:37,CORRIDOR_SURGE,MEDIUM,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Sivaganga jurisdiction.,96
ALT-2026-00986,4,Salem,2026-01-17 21:39:46,DATA_ANOMALY,MEDIUM,VERIFIED_ACTIONED,Statistically significant pattern change observed in Salem jurisdiction.,67
ALT-2026-00987,30,Ramanathapuram,2025-05-08 20:06:56,EMERGING_ZONE,MEDIUM,VERIFIED_ACTIONED,Statistically significant pattern change observed in Ramanathapuram jurisdiction.,95
ALT-2026-00988,28,Pudukkottai,2025-03-05 09:41:24,RAPID_INCREASE,MEDIUM,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Pudukkottai jurisdiction.,94
ALT-2026-00989,10,Krishnagiri,2026-06-24 17:31:21,CORRIDOR_SURGE,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Krishnagiri jurisdiction.,78
ALT-2026-00990,34,Nagapattinam,2025-09-30 08:50:41,EMERGING_ZONE,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Nagapattinam jurisdiction.,89
ALT-2026-00991,15,Tenkasi,2026-07-02 05:14:38,RAPID_INCREASE,HIGH,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Tenkasi jurisdiction.,81
ALT-2026-00992,15,Tenkasi,2026-01-03 22:16:48,CORRIDOR_SURGE,MEDIUM,RESOLVED,Statistically significant pattern change observed in Tenkasi jurisdiction.,72
ALT-2026-00993,1,Chennai,2025-09-07 11:01:10,DATA_ANOMALY,ADVISORY,RESOLVED,Statistically significant pattern change observed in Chennai jurisdiction.,91
ALT-2026-00994,37,Tirupathur,2026-08-17 07:06:56,DATA_ANOMALY,MEDIUM,VERIFIED_ACTIONED,Statistically significant pattern change observed in Tirupathur jurisdiction.,94
ALT-2026-00995,19,Cuddalore,2026-07-20 05:06:11,DATA_ANOMALY,CRITICAL,VERIFIED_ACTIONED,Statistically significant pattern change observed in Cuddalore jurisdiction.,68
ALT-2026-00996,23,Namakkal,2024-10-11 13:55:45,CORRIDOR_SURGE,HIGH,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Namakkal jurisdiction.,71
ALT-2026-00997,16,Kancheepuram,2026-05-06 07:25:16,DATA_ANOMALY,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Kancheepuram jurisdiction.,65
ALT-2026-00998,4,Salem,2024-11-21 07:38:14,HIGH_RISK_LOW_CONFIDENCE,MEDIUM,RESOLVED,Statistically significant pattern change observed in Salem jurisdiction.,72
ALT-2026-00999,14,Kanniyakumari,2025-02-01 09:23:37,NEW_SIGNAL,HIGH,RESOLVED,Statistically significant pattern change observed in Kanniyakumari jurisdiction.,84
ALT-2026-01000,2,Coimbatore,2025-03-01 10:12:56,HIGH_RISK_LOW_CONFIDENCE,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Coimbatore jurisdiction.,69
ALT-2026-01001,21,Kallakurichi,2025-02-01 14:37:17,RAPID_INCREASE,CRITICAL,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Kallakurichi jurisdiction.,74
ALT-2026-01002,21,Kallakurichi,2025-06-15 14:43:38,RAPID_INCREASE,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Kallakurichi jurisdiction.,76
ALT-2026-01003,34,Nagapattinam,2025-09-29 00:51:27,HIGH_RISK_LOW_CONFIDENCE,HIGH,RESOLVED,Statistically significant pattern change observed in Nagapattinam jurisdiction.,96
ALT-2026-01004,5,Tiruchirappalli,2025-07-12 06:07:10,HIGH_RISK_LOW_CONFIDENCE,CRITICAL,VERIFIED_ACTIONED,Statistically significant pattern change observed in Tiruchirappalli jurisdiction.,67
ALT-2026-01005,11,Dindigul,2024-10-21 08:23:41,NEW_SIGNAL,ADVISORY,VERIFIED_ACTIONED,Statistically significant pattern change observed in Dindigul jurisdiction.,96
ALT-2026-01006,34,Nagapattinam,2025-11-15 12:41:59,EMERGING_ZONE,HIGH,RESOLVED,Statistically significant pattern change observed in Nagapattinam jurisdiction.,84
ALT-2026-01007,14,Kanniyakumari,2024-11-01 07:00:07,EMERGING_ZONE,MEDIUM,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Kanniyakumari jurisdiction.,88
ALT-2026-01008,34,Nagapattinam,2025-12-04 12:42:37,HIGH_RISK_LOW_CONFIDENCE,MEDIUM,RESOLVED,Statistically significant pattern change observed in Nagapattinam jurisdiction.,73
ALT-2026-01009,23,Namakkal,2025-11-17 22:30:10,DATA_ANOMALY,CRITICAL,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Namakkal jurisdiction.,70
ALT-2026-01010,14,Kanniyakumari,2025-12-03 13:54:06,HIGH_RISK_LOW_CONFIDENCE,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Kanniyakumari jurisdiction.,87
ALT-2026-01011,28,Pudukkottai,2025-03-29 05:57:27,DATA_ANOMALY,MEDIUM,VERIFIED_ACTIONED,Statistically significant pattern change observed in Pudukkottai jurisdiction.,75
ALT-2026-01012,11,Dindigul,2025-06-13 03:03:08,RAPID_INCREASE,HIGH,RESOLVED,Statistically significant pattern change observed in Dindigul jurisdiction.,82
ALT-2026-01013,23,Namakkal,2026-01-21 01:46:32,HIGH_RISK_LOW_CONFIDENCE,ADVISORY,VERIFIED_ACTIONED,Statistically significant pattern change observed in Namakkal jurisdiction.,79
ALT-2026-01014,6,Tirunelveli,2024-10-05 09:05:51,EMERGING_ZONE,ADVISORY,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Tirunelveli jurisdiction.,95
ALT-2026-01015,37,Tirupathur,2025-02-07 16:16:31,CORRIDOR_SURGE,HIGH,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Tirupathur jurisdiction.,88
ALT-2026-01016,24,Nilgiris,2024-11-24 15:04:14,HIGH_RISK_LOW_CONFIDENCE,CRITICAL,RESOLVED,Statistically significant pattern change observed in Nilgiris jurisdiction.,85
ALT-2026-01017,8,Tiruppur,2026-02-21 10:56:54,CORRIDOR_SURGE,HIGH,VERIFIED_ACTIONED,Statistically significant pattern change observed in Tiruppur jurisdiction.,81
ALT-2026-01018,29,Sivaganga,2025-11-01 14:23:58,EMERGING_ZONE,MEDIUM,VERIFIED_ACTIONED,Statistically significant pattern change observed in Sivaganga jurisdiction.,81
ALT-2026-01019,4,Salem,2025-11-20 19:38:56,EMERGING_ZONE,CRITICAL,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Salem jurisdiction.,80
ALT-2026-01020,35,Mayiladuthurai,2025-02-12 11:41:41,HIGH_RISK_LOW_CONFIDENCE,CRITICAL,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Mayiladuthurai jurisdiction.,80
ALT-2026-01021,12,Thanjavur,2026-01-11 08:52:21,DATA_ANOMALY,CRITICAL,RESOLVED,Statistically significant pattern change observed in Thanjavur jurisdiction.,78
ALT-2026-01022,23,Namakkal,2025-07-07 14:24:34,DATA_ANOMALY,CRITICAL,RESOLVED,Statistically significant pattern change observed in Namakkal jurisdiction.,70
ALT-2026-01023,29,Sivaganga,2025-08-06 04:01:58,HIGH_RISK_LOW_CONFIDENCE,CRITICAL,RESOLVED,Statistically significant pattern change observed in Sivaganga jurisdiction.,92
ALT-2026-01024,24,Nilgiris,2025-11-24 10:01:58,RAPID_INCREASE,HIGH,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Nilgiris jurisdiction.,69
ALT-2026-01025,5,Tiruchirappalli,2025-08-23 02:57:51,RAPID_INCREASE,CRITICAL,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Tiruchirappalli jurisdiction.,65
ALT-2026-01026,28,Pudukkottai,2025-12-17 21:35:45,DATA_ANOMALY,ADVISORY,ASSIGNED_FOR_TRIAGE,Statistically significant pattern change observed in Pudukkottai jurisdiction.,89
ALT-2026-01027,9,Vellore,2026-07-10 00:27:47,DATA_ANOMALY,MEDIUM,ACTIVE_UNASSIGNED,Statistically significant pattern change observed in Vellore jurisdiction.,83
